aligned_name,source,taxonIDClean,taxonomicStatusClean,alternativeTaxonomicStatusClean,acceptedNameUsageID,canonicalName,scientificNameAuthorship,taxonRank,taxonomicStatus,family,subclass,taxonDistribution,ccAttributionIRI
Acacia baileyana,APC,https://id.biodiversity.org.au/node/apni/2915203,accepted,NA,https://id.biodiversity.org.au/node/apni/2915203,Acacia baileyana,F.Muell.,Species,accepted,Fabaceae,Magnoliidae,"WA (naturalised), SA (naturalised), Qld (naturalised), NSW (native and naturalised), ACT (naturalised), Vic (naturalised)",https://id.biodiversity.org.au/node/apni/2915203
Acacia cyclops,APC,https://id.biodiversity.org.au/node/apni/2888190,accepted,NA,https://id.biodiversity.org.au/node/apni/2888190,Acacia cyclops,A.Cunn. ex G.Don,Species,accepted,Fabaceae,Magnoliidae,"WA, SA (native and naturalised), Vic (naturalised)",https://id.biodiversity.org.au/node/apni/2888190
Acacia dealbata,APC,https://id.biodiversity.org.au/taxon/apni/51286863,accepted,taxonomic synonym,https://id.biodiversity.org.au/taxon/apni/51286863,Acacia dealbata,Link,Species,accepted,Fabaceae,Magnoliidae,"WA (naturalised), SA (naturalised), NSW, NI (doubtfully naturalised), ACT, Vic, Tas",https://id.biodiversity.org.au/taxon/apni/51286863
Acacia decurrens,APC,https://id.biodiversity.org.au/node/apni/2918954,accepted,NA,https://id.biodiversity.org.au/node/apni/2918954,Acacia decurrens,Willd.,Species,accepted,Fabaceae,Magnoliidae,"WA (naturalised), SA (naturalised), Qld (naturalised), NSW, ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/node/apni/2918954
Acacia implexa,APC,https://id.biodiversity.org.au/node/apni/2890656,accepted,NA,https://id.biodiversity.org.au/node/apni/2890656,Acacia implexa,Benth.,Species,accepted,Fabaceae,Magnoliidae,"Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/node/apni/2890656
Acacia longifolia,APC,https://id.biodiversity.org.au/taxon/apni/51286955,accepted,misapplied,https://id.biodiversity.org.au/taxon/apni/51286955,Acacia longifolia,(Andrews) Willd.,Species,accepted,Fabaceae,Magnoliidae,"WA (naturalised), SA (native and naturalised), Qld, NSW, NI (doubtfully naturalised), ACT (formerly naturalised), Vic (native and naturalised), Tas",https://id.biodiversity.org.au/taxon/apni/51286955
Acacia mearnsii,APC,https://id.biodiversity.org.au/node/apni/2918839,accepted,NA,https://id.biodiversity.org.au/node/apni/2918839,Acacia mearnsii,De Wild.,Species,accepted,Fabaceae,Magnoliidae,"WA (naturalised), SA (native and naturalised), NSW (native and naturalised), ACT, Vic, Tas",https://id.biodiversity.org.au/node/apni/2918839
Acacia melanoxylon,APC,https://id.biodiversity.org.au/node/apni/2903496,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2903496,Acacia melanoxylon,R.Br.,Species,accepted,Fabaceae,Magnoliidae,"WA (naturalised), SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/node/apni/2903496
Acacia montana,APC,https://id.biodiversity.org.au/node/apni/2890777,accepted,NA,https://id.biodiversity.org.au/node/apni/2890777,Acacia montana,Benth.,Species,accepted,Fabaceae,Magnoliidae,"SA, Qld, NSW, Vic",https://id.biodiversity.org.au/node/apni/2890777
Acacia obliquinervia,APC,https://id.biodiversity.org.au/node/apni/2904629,accepted,NA,https://id.biodiversity.org.au/node/apni/2904629,Acacia obliquinervia,Tindale,Species,accepted,Fabaceae,Magnoliidae,"NSW, ACT, Vic",https://id.biodiversity.org.au/node/apni/2904629
Acacia pendula,APC,https://id.biodiversity.org.au/taxon/apni/51285976,accepted,taxonomic synonym | doubtful taxonomic synonym,https://id.biodiversity.org.au/taxon/apni/51285976,Acacia pendula,A.Cunn. ex G.Don,Species,accepted,Fabaceae,Magnoliidae,"SA, Qld, NSW, Vic (native and naturalised)",https://id.biodiversity.org.au/taxon/apni/51285976
Acacia podalyriifolia,APC,https://id.biodiversity.org.au/node/apni/2921020,accepted,taxonomic synonym,https://id.biodiversity.org.au/node/apni/2921020,Acacia podalyriifolia,A.Cunn. ex G.Don,Species,accepted,Fabaceae,Magnoliidae,"WA (naturalised), SA (naturalised), Qld (native and naturalised), NSW, Vic (doubtfully naturalised)",https://id.biodiversity.org.au/node/apni/2921020
Acacia pycnantha,APC,https://id.biodiversity.org.au/taxon/apni/51436646,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51436646,Acacia pycnantha,Benth.,Species,accepted,Fabaceae,Magnoliidae,"WA (naturalised), SA, NSW (native and naturalised), ACT, Vic, Tas (naturalised)",https://id.biodiversity.org.au/taxon/apni/51436646
Acacia ulicifolia,APC,https://id.biodiversity.org.au/node/apni/2907350,accepted,NA,https://id.biodiversity.org.au/node/apni/2907350,Acacia ulicifolia,(Salisb.) Court,Species,accepted,Fabaceae,Magnoliidae,"Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/node/apni/2907350
Acacia veronica,APC,https://id.biodiversity.org.au/node/apni/2914349,accepted,NA,https://id.biodiversity.org.au/node/apni/2914349,Acacia veronica,Maslin,Species,accepted,Fabaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2914349
Acmena hemilampra,APC,https://id.biodiversity.org.au/instance/apni/891738,nomenclatural synonym,NA,https://id.biodiversity.org.au/node/apni/2921123,Syzygium hemilamprum,(F.Muell.) Craven & Biffin,Species,accepted,Myrtaceae,Magnoliidae,"NT, Qld, NSW",https://id.biodiversity.org.au/node/apni/2921123
Acmena ingens,APC,https://id.biodiversity.org.au/instance/apni/891751,nomenclatural synonym,NA,https://id.biodiversity.org.au/node/apni/2909831,Syzygium ingens,(F.Muell. ex C.Moore) Craven & Biffin,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2909831
Acmena smithii,APC,https://id.biodiversity.org.au/instance/apni/892024,nomenclatural synonym,NA,https://id.biodiversity.org.au/node/apni/2914704,Syzygium smithii,(Poir.) Nied.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, Vic, Tas (doubtfully naturalised)",https://id.biodiversity.org.au/node/apni/2914704
Allocasuarina acutivalvis,APC,https://id.biodiversity.org.au/node/apni/2892983,accepted,NA,https://id.biodiversity.org.au/node/apni/2892983,Allocasuarina acutivalvis,(F.Muell.) L.A.S.Johnson,Species,accepted,Casuarinaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2892983
Allocasuarina campestris,APC,https://id.biodiversity.org.au/node/apni/2893713,accepted,NA,https://id.biodiversity.org.au/node/apni/2893713,Allocasuarina campestris,(Diels) L.A.S.Johnson,Species,accepted,Casuarinaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2893713
Allocasuarina diminuta,APC,https://id.biodiversity.org.au/node/apni/2895699,accepted,NA,https://id.biodiversity.org.au/node/apni/2895699,Allocasuarina diminuta,L.A.S.Johnson,Species,accepted,Casuarinaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/node/apni/2895699
Allocasuarina distyla,APC,https://id.biodiversity.org.au/node/apni/2887929,accepted,NA,https://id.biodiversity.org.au/node/apni/2887929,Allocasuarina distyla,(Vent.) L.A.S.Johnson,Species,accepted,Casuarinaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/node/apni/2887929
Allocasuarina luehmannii,APC,https://id.biodiversity.org.au/taxon/apni/51270368,accepted,taxonomic synonym,https://id.biodiversity.org.au/taxon/apni/51270368,Allocasuarina luehmannii,(R.T.Baker) L.A.S.Johnson,Species,accepted,Casuarinaceae,Magnoliidae,"SA, Qld, NSW, ACT, Vic",https://id.biodiversity.org.au/taxon/apni/51270368
Allocasuarina muelleriana,APC,https://id.biodiversity.org.au/node/apni/2888252,accepted,NA,https://id.biodiversity.org.au/node/apni/2888252,Allocasuarina muelleriana,(Miq.) L.A.S.Johnson,Species,accepted,Casuarinaceae,Magnoliidae,"SA, Vic",https://id.biodiversity.org.au/node/apni/2888252
Allocasuarina striata,APC,https://id.biodiversity.org.au/node/apni/2904494,accepted,NA,https://id.biodiversity.org.au/node/apni/2904494,Allocasuarina striata,(Macklin) L.A.S.Johnson,Species,accepted,Casuarinaceae,Magnoliidae,SA,https://id.biodiversity.org.au/node/apni/2904494
Allocasuarina torulosa,APC,https://id.biodiversity.org.au/node/apni/2898576,accepted,NA,https://id.biodiversity.org.au/node/apni/2898576,Allocasuarina torulosa,(Aiton) L.A.S.Johnson,Species,accepted,Casuarinaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2898576
Allocasuarina verticillata,APC,https://id.biodiversity.org.au/taxon/apni/51270386,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51270386,Allocasuarina verticillata,(Lam.) L.A.S.Johnson,Species,accepted,Casuarinaceae,Magnoliidae,"SA, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/taxon/apni/51270386
Alyxia ruscifolia,APC,https://id.biodiversity.org.au/taxon/apni/51430964,accepted,misapplied,https://id.biodiversity.org.au/taxon/apni/51430964,Alyxia ruscifolia,R.Br.,Species,accepted,Apocynaceae,Magnoliidae,"Qld, NSW, LHI",https://id.biodiversity.org.au/taxon/apni/51430964
Amyema,APC,https://id.biodiversity.org.au/taxon/apni/51438795,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51438795,Amyema,Tiegh.,Genus,accepted,Loranthaceae,Magnoliidae,"WA, NT, Qld, NSW, ACT, Vic",https://id.biodiversity.org.au/taxon/apni/51438795
Amyema miquelii,APC,https://id.biodiversity.org.au/node/apni/2899172,accepted,NA,https://id.biodiversity.org.au/node/apni/2899172,Amyema miquelii,(Lehm. ex Miq.) Tiegh.,Species,accepted,Loranthaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/node/apni/2899172
Amyema miraculosa,APC,https://id.biodiversity.org.au/taxon/apni/51299806,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51299806,Amyema miraculosa,(Miq.) Tiegh.,Species,accepted,Loranthaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/taxon/apni/51299806
Amyema nestor,APC,https://id.biodiversity.org.au/node/apni/2915557,accepted,NA,https://id.biodiversity.org.au/node/apni/2915557,Amyema nestor,(S.Moore) Danser,Species,accepted,Loranthaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2915557
Amyema pendula,APC,https://id.biodiversity.org.au/node/apni/2891722,accepted,NA,https://id.biodiversity.org.au/node/apni/2891722,Amyema pendula,(Sieber ex Spreng.) Tiegh.,Species,accepted,Loranthaceae,Magnoliidae,"SA, Qld, NSW, ACT, Vic",https://id.biodiversity.org.au/node/apni/2891722
Amyema preisii,APC,https://id.biodiversity.org.au/instance/apni/843973,orthographic variant,NA,https://id.biodiversity.org.au/node/apni/2888430,Amyema preissii,(Miq.) Tiegh.,Species,accepted,Loranthaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/node/apni/2888430
Amyema preissii,APC,https://id.biodiversity.org.au/node/apni/2888430,accepted,NA,https://id.biodiversity.org.au/node/apni/2888430,Amyema preissii,(Miq.) Tiegh.,Species,accepted,Loranthaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/node/apni/2888430
Amyema quandang,APC,https://id.biodiversity.org.au/taxon/apni/51299809,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51299809,Amyema quandang,(Lindl.) Tiegh.,Species,accepted,Loranthaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/taxon/apni/51299809
Anacardiaceae,APC,https://id.biodiversity.org.au/taxon/apni/51430779,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51430779,Anacardiaceae,R.Br.,Familia,accepted,Anacardiaceae,Magnoliidae,"WA (native and naturalised), ChI (native and naturalised), NT (native and naturalised), SA (naturalised), Qld (native and naturalised), NSW (native and naturalised), NI (naturalised), ACT (naturalised), Vic (naturalised)",https://id.biodiversity.org.au/taxon/apni/51430779
Angophora,APC,https://id.biodiversity.org.au/taxon/apni/51439560,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51439560,Angophora,Cav.,Genus,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, Vic (native and naturalised)",https://id.biodiversity.org.au/taxon/apni/51439560
Angophora floribunda,APC,https://id.biodiversity.org.au/node/apni/2916127,accepted,nomenclatural synonym,https://id.biodiversity.org.au/node/apni/2916127,Angophora floribunda,(Sm.) Sweet,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, Vic",https://id.biodiversity.org.au/node/apni/2916127
Angophora woodsiana,APC,https://id.biodiversity.org.au/node/apni/2895194,accepted,NA,https://id.biodiversity.org.au/node/apni/2895194,Angophora woodsiana,F.M.Bailey,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2895194
Apocynaceae,APC,https://id.biodiversity.org.au/taxon/apni/51700686,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51700686,Apocynaceae,Juss.,Familia,accepted,Apocynaceae,Magnoliidae,"WA (native and naturalised), CoI, ChI (native and naturalised), NT (native and naturalised), SA (native and naturalised), Qld (native and naturalised), NSW (native and naturalised), LHI (native and naturalised), NI (native and naturalised), ACT (naturalised), Vic (native and naturalised), Tas (native and naturalised)",https://id.biodiversity.org.au/taxon/apni/51700686
Apophyllum anomalum,APC,https://id.biodiversity.org.au/instance/apni/50562214,basionym,NA,https://id.biodiversity.org.au/taxon/apni/51432888,Capparis anomala,(F.Muell.) Byng & Christenh.,Species,accepted,Capparaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/taxon/apni/51432888
Asteraceae,APC,https://id.biodiversity.org.au/taxon/apni/51695393,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51695393,Asteraceae,Bercht. & J.Presl,Familia,accepted,Asteraceae,Magnoliidae,"WA (native and naturalised), CoI (native and naturalised), ChI (native and naturalised), NT (native and naturalised), SA (native and naturalised), Qld (native and naturalised), CSI (naturalised), NSW (native and naturalised), LHI (native and naturalised), NI (naturalised), ACT (native and naturalised), Vic (native and naturalised), Tas (native and naturalised), MI",https://id.biodiversity.org.au/taxon/apni/51695393
Backhousia myrtifolia,APC,https://id.biodiversity.org.au/node/apni/2912422,accepted,NA,https://id.biodiversity.org.au/node/apni/2912422,Backhousia myrtifolia,Hook. & Harv.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2912422
Banksia brownii,APC,https://id.biodiversity.org.au/node/apni/7811307,accepted,NA,https://id.biodiversity.org.au/node/apni/7811307,Banksia brownii,Baxter ex R.Br.,Species,accepted,Proteaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/7811307
Banksia marginata,APC,https://id.biodiversity.org.au/taxon/apni/51445257,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51445257,Banksia marginata,Cav.,Species,accepted,Proteaceae,Magnoliidae,"SA, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/taxon/apni/51445257
Banksia serrata,APC,https://id.biodiversity.org.au/taxon/apni/51293610,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51293610,Banksia serrata,L.f.,Species,accepted,Proteaceae,Magnoliidae,"Qld, NSW, Vic, Tas",https://id.biodiversity.org.au/taxon/apni/51293610
Bombacaceae,APC,https://id.biodiversity.org.au/instance/apni/884400,taxonomic synonym,NA,https://id.biodiversity.org.au/taxon/apni/51439248,Malvaceae,Juss.,Familia,accepted,Malvaceae,Magnoliidae,"WA (native and naturalised), CoI, ChI (native and naturalised), AR, NT (native and naturalised), SA (native and naturalised), Qld (native and naturalised), CSI, NSW (native and naturalised), LHI (native and naturalised), NI (native and naturalised), ACT (native and naturalised), Vic (native and naturalised), Tas (native and naturalised)",https://id.biodiversity.org.au/taxon/apni/51439248
Bombax ceiba,APC,https://id.biodiversity.org.au/node/apni/2895571,accepted,NA,https://id.biodiversity.org.au/node/apni/2895571,Bombax ceiba,L.,Species,accepted,Malvaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/node/apni/2895571
Boronia megastigma,APC,https://id.biodiversity.org.au/node/apni/2916690,accepted,NA,https://id.biodiversity.org.au/node/apni/2916690,Boronia megastigma,Nees ex Bartl.,Species,accepted,Rutaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2916690
Brachychiton acerifolius,APC,https://id.biodiversity.org.au/node/apni/2916722,accepted,NA,https://id.biodiversity.org.au/node/apni/2916722,Brachychiton acerifolius,(A.Cunn. ex G.Don) F.Muell.,Species,accepted,Malvaceae,Magnoliidae,"Qld, NSW (native and doubtfully naturalised), LHI (doubtfully naturalised)",https://id.biodiversity.org.au/node/apni/2916722
Brachychiton populneus,APC,https://id.biodiversity.org.au/node/apni/2913468,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2913468,Brachychiton populneus,(Schott & Endl.) R.Br.,Species,accepted,Malvaceae,Magnoliidae,"WA (naturalised), NT (naturalised), SA (naturalised), Qld, NSW, ACT, Vic (native and naturalised)",https://id.biodiversity.org.au/node/apni/2913468
Buchanania obovata,APC,https://id.biodiversity.org.au/node/apni/2887105,accepted,NA,https://id.biodiversity.org.au/node/apni/2887105,Buchanania obovata,Engl.,Species,accepted,Anacardiaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/node/apni/2887105
Caesalpiniaceae,APC,https://id.biodiversity.org.au/instance/apni/884265,taxonomic synonym,NA,https://id.biodiversity.org.au/taxon/apni/51702961,Fabaceae,Lindl.,Familia,accepted,Fabaceae,Magnoliidae,"WA (native and naturalised), CoI (native and naturalised), ChI (native and naturalised), AR (naturalised), NT (native and naturalised), SA (native and naturalised), Qld (native and naturalised), NSW (native and naturalised), LHI (native and naturalised), NI (native and naturalised), ACT (native and naturalised), Vic (native and naturalised), Tas (native and naturalised)",https://id.biodiversity.org.au/taxon/apni/51702961
Calandrinia,APC,https://id.biodiversity.org.au/taxon/apni/51445168,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51445168,Calandrinia,Kunth,Genus,accepted,Portulacaceae,Magnoliidae,"WA (native and naturalised), NT, SA, Qld, NSW, Vic, Tas (native and naturalised)",https://id.biodiversity.org.au/taxon/apni/51445168
Callistemon,APC,https://id.biodiversity.org.au/taxon/apni/51439657,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51439657,Callistemon,R.Br.,Genus,accepted,Myrtaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, LHI, ACT (native and naturalised), Vic (native and naturalised), Tas",https://id.biodiversity.org.au/taxon/apni/51439657
Callistemon pallidus,APC,https://id.biodiversity.org.au/node/apni/2916930,accepted,NA,https://id.biodiversity.org.au/node/apni/2916930,Callistemon pallidus,(Bonpl.) DC.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/node/apni/2916930
Callistemon viminalis,APC,https://id.biodiversity.org.au/node/apni/2903693,accepted,NA,https://id.biodiversity.org.au/node/apni/2903693,Callistemon viminalis,(Sol. ex Gaertn.) G.Don,Species,accepted,Myrtaceae,Magnoliidae,"WA, SA, Qld, NSW",https://id.biodiversity.org.au/node/apni/2903693
Calophyllum,APC,https://id.biodiversity.org.au/taxon/apni/51270602,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51270602,Calophyllum,L.,Genus,accepted,Clusiaceae,Magnoliidae,"WA, CoI, ChI, NT, Qld, CSI",https://id.biodiversity.org.au/taxon/apni/51270602
Calophyllum inophyllum,APC,https://id.biodiversity.org.au/node/apni/2889002,accepted,NA,https://id.biodiversity.org.au/node/apni/2889002,Calophyllum inophyllum,L.,Species,accepted,Clusiaceae,Magnoliidae,"CoI, ChI, NT, Qld, CSI",https://id.biodiversity.org.au/node/apni/2889002
Calophyllum soulattri,APC,https://id.biodiversity.org.au/node/apni/2888361,accepted,NA,https://id.biodiversity.org.au/node/apni/2888361,Calophyllum soulattri,Burm.f.,Species,accepted,Clusiaceae,Magnoliidae,NT,https://id.biodiversity.org.au/node/apni/2888361
Calothamnus,APC,https://id.biodiversity.org.au/taxon/apni/51302259,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51302259,Calothamnus,Labill.,Genus,accepted,Myrtaceae,Magnoliidae,WA (native and naturalised),https://id.biodiversity.org.au/taxon/apni/51302259
Capparidaceae,APC,https://id.biodiversity.org.au/instance/apni/913884,orthographic variant,NA,https://id.biodiversity.org.au/taxon/apni/51433682,Capparaceae,Juss.,Familia,accepted,Capparaceae,Magnoliidae,"WA, NT (native and doubtfully naturalised), SA, Qld, NSW, NI",https://id.biodiversity.org.au/taxon/apni/51433682
Capparis mitchellii,APC,https://id.biodiversity.org.au/node/apni/2891871,accepted,NA,https://id.biodiversity.org.au/node/apni/2891871,Capparis mitchellii,Lindl.,Species,accepted,Capparaceae,Magnoliidae,"WA, NT, SA, Qld, NSW",https://id.biodiversity.org.au/node/apni/2891871
Cassia fistula,APC,https://id.biodiversity.org.au/node/apni/2913225,accepted,NA,https://id.biodiversity.org.au/node/apni/2913225,Cassia fistula,L.,Species,accepted,Fabaceae,Magnoliidae,"WA (naturalised), NT (naturalised), Qld (naturalised)",https://id.biodiversity.org.au/node/apni/2913225
Casuarina,APC,https://id.biodiversity.org.au/taxon/apni/51270402,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51270402,Casuarina,L.,Genus,accepted,Casuarinaceae,Magnoliidae,"WA (native and naturalised), NT (native and naturalised), SA (native and naturalised), Qld, NSW, NI (naturalised), ACT",https://id.biodiversity.org.au/taxon/apni/51270402
Casuarina cristata,APC,https://id.biodiversity.org.au/taxon/apni/51270401,accepted,misapplied,https://id.biodiversity.org.au/taxon/apni/51270401,Casuarina cristata,Miq.,Species,accepted,Casuarinaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/taxon/apni/51270401
Casuarina cunninghamiana,APC,https://id.biodiversity.org.au/node/apni/2904436,accepted,NA,https://id.biodiversity.org.au/node/apni/2904436,Casuarina cunninghamiana,Miq.,Species,accepted,Casuarinaceae,Magnoliidae,"WA (naturalised), NT, Qld, NSW, ACT",https://id.biodiversity.org.au/node/apni/2904436
Casuarina equisetifolia,APC,https://id.biodiversity.org.au/node/apni/2911837,accepted,NA,https://id.biodiversity.org.au/node/apni/2911837,Casuarina equisetifolia,L.,Species,accepted,Casuarinaceae,Magnoliidae,"WA (naturalised), CoI (naturalised), NT, Qld, NSW",https://id.biodiversity.org.au/node/apni/2911837
Casuarina glauca,APC,https://id.biodiversity.org.au/node/apni/2893120,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2893120,Casuarina glauca,Sieber ex Spreng.,Species,accepted,Casuarinaceae,Magnoliidae,"WA (naturalised), NT (naturalised), SA (naturalised), Qld, NSW, NI (naturalised), Vic (naturalised)",https://id.biodiversity.org.au/node/apni/2893120
Casuarina nana,APC,https://id.biodiversity.org.au/instance/apni/797178,nomenclatural synonym,NA,https://id.biodiversity.org.au/node/apni/2913303,Allocasuarina nana,(Sieber ex Spreng.) L.A.S.Johnson,Species,accepted,Casuarinaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/node/apni/2913303
Casuarina obesa,APC,https://id.biodiversity.org.au/node/apni/2893176,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2893176,Casuarina obesa,Miq.,Species,accepted,Casuarinaceae,Magnoliidae,"WA, SA (naturalised), NSW, Vic",https://id.biodiversity.org.au/node/apni/2893176
Casuarina pauper,APC,https://id.biodiversity.org.au/node/apni/2897274,accepted,taxonomic synonym,https://id.biodiversity.org.au/node/apni/2897274,Casuarina pauper,F.Muell. ex L.A.S.Johnson,Species,accepted,Casuarinaceae,Magnoliidae,"WA, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/node/apni/2897274
Casuarinaceae,APC,https://id.biodiversity.org.au/taxon/apni/51433035,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51433035,Casuarinaceae,R.Br.,Familia,accepted,Casuarinaceae,Magnoliidae,"WA (native and naturalised), CoI (naturalised), NT (native and naturalised), SA (native and naturalised), Qld, NSW, NI (naturalised), ACT, Vic (native and naturalised), Tas",https://id.biodiversity.org.au/taxon/apni/51433035
Ceratopetalum apetalum,APC,https://id.biodiversity.org.au/node/apni/2917485,accepted,NA,https://id.biodiversity.org.au/node/apni/2917485,Ceratopetalum apetalum,D.Don,Species,accepted,Cunoniaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2917485
Ceratopetalum gummiferum,APC,https://id.biodiversity.org.au/node/apni/2906147,accepted,NA,https://id.biodiversity.org.au/node/apni/2906147,Ceratopetalum gummiferum,Sm.,Species,accepted,Cunoniaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/node/apni/2906147
Chamaecytisus prolifer,APC,https://id.biodiversity.org.au/instance/apni/931866,misapplied,NA,https://id.biodiversity.org.au/node/apni/2920101,Chamaecytisus palmensis,(Christ) F.A.Bisby & K.W.Nicholls,Species,accepted,Fabaceae,Magnoliidae,"WA (naturalised), SA (naturalised), Qld (doubtfully naturalised), NSW (naturalised), NI (naturalised), ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/node/apni/2920101
Citrus,APC,https://id.biodiversity.org.au/taxon/apni/51294018,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51294018,Citrus,L.,Genus,accepted,Rutaceae,Magnoliidae,"ChI (naturalised), NT, SA, Qld (native and naturalised), NSW (native and naturalised), LHI (naturalised), NI (naturalised)",https://id.biodiversity.org.au/taxon/apni/51294018
Clusiaceae,APC,https://id.biodiversity.org.au/taxon/apni/51433712,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51433712,Clusiaceae,Lindl.,Familia,accepted,Clusiaceae,Magnoliidae,"WA, CoI, ChI, NT, Qld (native and naturalised), CSI",https://id.biodiversity.org.au/taxon/apni/51433712
Conyza viscidula,APC,https://id.biodiversity.org.au/instance/apni/6996381,taxonomic synonym,NA,https://id.biodiversity.org.au/node/apni/6996391,Eschenbachia leucantha,(D.Don) Brouillet,Species,accepted,Asteraceae,Magnoliidae,"Qld, NSW (naturalised)",https://id.biodiversity.org.au/node/apni/6996391
Cunoniaceae,APC,https://id.biodiversity.org.au/taxon/apni/51434138,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51434138,Cunoniaceae,R.Br.,Familia,accepted,Cunoniaceae,Magnoliidae,"SA, Qld, NSW, Vic, Tas",https://id.biodiversity.org.au/taxon/apni/51434138
Datura,APC,https://id.biodiversity.org.au/node/apni/7965459,accepted,NA,https://id.biodiversity.org.au/node/apni/7965459,Datura,L.,Genus,accepted,Solanaceae,Magnoliidae,"WA (naturalised), ChI (naturalised), NT (naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), LHI (naturalised), NI (naturalised), ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/node/apni/7965459
Daviesia,APC,https://id.biodiversity.org.au/taxon/apni/51461520,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51461520,Daviesia,Sm.,Genus,accepted,Fabaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, ACT, Vic",https://id.biodiversity.org.au/taxon/apni/51461520
Dodonaea viscosa,APC,https://id.biodiversity.org.au/taxon/apni/51447278,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51447278,Dodonaea viscosa,Jacq.,Species,accepted,Sapindaceae,Magnoliidae,"WA, CoI, ChI, NT, SA, Qld, NSW, LHI, NI, ACT, Vic, Tas",https://id.biodiversity.org.au/taxon/apni/51447278
